,MAL_TBP.U30.30HFE10AA001XQ01.out,MAL_TBP.U30.30HFE50AA001XQ01.out,MAL_TBP.U30.30CJA10DT109.out,MAL_TBP.U30.30HHY11CR002XQ01.out
1283,70.875,70.53125,26.643226623535156,0.0
1284,70.5625,70.4375,26.282135009765625,0.0
1285,70.5625,70.4375,26.053081512451172,0.0
1286,70.65625,70.578125,26.061851501464844,0.0
1287,70.71875,70.59375,25.828765869140625,0.0
1288,71.078125,70.71875,25.87345314025879,0.0
1289,71.0625,70.71875,26.05125617980957,0.0
1290,70.9375,70.46875,26.248437881469727,0.0
1291,70.9375,70.6875,25.806236267089844,0.0
1292,70.71875,70.578125,25.806236267089844,0.0
1293,70.71875,70.5625,25.65328598022461,0.0
1294,70.5,70.296875,25.88134765625,0.0
1295,70.5,70.28125,25.970523834228516,0.0
1296,70.40625,70.03125,25.81975746154785,0.0
1297,70.59375,70.03125,26.111169815063477,0.0
1298,70.625,70.53125,26.023452758789062,0.0
1299,70.5625,70.53125,25.518983840942383,0.0
1300,70.5625,70.3125,26.11370849609375,0.0
1301,70.546875,70.375,26.22774887084961,0.0
1302,70.59375,70.4375,26.492509841918945,0.0
1303,70.75,70.5625,26.492509841918945,0.0
1304,70.75,70.5625,26.871294021606445,0.0
1305,70.5,70.296875,26.846481323242188,0.0
1306,70.4375,70.28125,27.125247955322266,0.0
1307,70.5,70.21875,27.30935287475586,0.0
1308,70.5,70.21875,27.128007888793945,0.0
1309,70.53125,70.25,26.791208267211914,0.0
1310,70.53125,70.25,27.39769744873047,0.0
1311,70.5625,70.5,27.519089698791504,0.0
1312,70.5625,70.5,27.105974197387695,0.0
1313,70.390625,70.125,27.134392738342285,0.0
1314,70.34375,70.125,27.4313907623291,0.0
1315,70.4375,70.171875,27.4313907623291,0.0
1316,70.34375,70.21875,27.454730987548828,0.0
1317,70.625,70.40625,26.87934112548828,0.0
1318,70.625,70.3125,27.452219009399414,0.0
1319,70.671875,70.46875,27.430070877075195,0.0
1320,70.875,70.46875,27.77685546875,0.0
1321,70.15625,70.328125,27.122528076171875,0.0
1322,70.6875,70.0,27.101449966430664,0.0
1323,70.609375,70.5625,27.623783111572266,0.0
1324,70.8125,70.375,26.779766082763672,0.0
1325,70.8125,70.5,26.73540687561035,0.0
1326,70.46875,70.4375,26.73540687561035,0.0
1327,70.5625,70.40625,27.00242042541504,0.0
1328,70.78125,70.21875,27.00242042541504,0.0
1329,70.78125,70.53125,26.507064819335938,0.0
1330,70.65625,70.3125,26.755425453186035,0.0
1331,70.65625,70.3125,26.639253616333008,0.0
1332,70.65625,70.5625,26.286529541015625,0.0
1333,71.0,70.625,26.53497314453125,0.0
1334,70.53125,70.65625,26.498180389404297,0.0
1335,70.90625,70.65625,26.291366577148438,0.0
1336,70.484375,70.34375,26.650545120239258,0.0
1337,70.5625,70.34375,25.90937042236328,0.0
1338,70.40625,70.296875,25.90937042236328,0.0
1339,70.5,70.25,26.412538528442383,0.0
1340,70.71875,70.578125,26.444677352905273,0.0
1341,70.71875,70.5,25.87077522277832,0.0
1342,70.609375,70.390625,26.230578422546387,0.0
1343,70.5,70.28125,26.67327117919922,0.0
1344,70.15625,70.34375,26.686464309692383,0.0
1345,70.5625,70.34375,26.247329711914062,0.0
1346,70.375,70.25,26.19662094116211,0.0
1347,70.53125,70.25,26.46057891845703,0.0
1348,70.53125,70.15625,26.340534210205078,0.0
1349,70.65625,70.15625,26.272804260253906,0.0
1350,70.40625,70.421875,26.272804260253906,0.0
1351,70.40625,70.34375,26.59733009338379,0.0
1352,70.40625,70.28125,26.2906494140625,0.0
1353,70.4375,70.28125,27.108623504638672,0.0
1354,70.4375,70.28125,26.623924255371094,0.0
1355,70.15625,70.0,27.040146827697754,0.0
1356,70.15625,70.0,27.542619705200195,0.0
1357,70.25,70.0625,27.358642578125,0.0
1358,70.25,70.0625,27.667299270629883,0.0
1359,70.265625,70.0625,27.522595405578613,0.0
1360,70.34375,70.0625,28.018177032470703,0.0
1361,70.125,70.0625,28.018177032470703,0.0
1362,70.125,70.0625,27.05625343322754,0.0
1363,70.1875,70.09375,27.05625343322754,0.0
1364,70.09375,70.25,27.449691772460938,0.0
1365,70.15625,69.40625,27.449691772460938,0.0
1366,70.15625,69.40625,27.17776870727539,0.0
1367,70.0625,69.84375,27.243026733398438,0.0
1368,70.0625,69.84375,27.261323928833008,0.0
1369,70.3125,69.9375,27.33057975769043,0.0
1370,70.25,69.9375,27.66924285888672,0.0
1371,70.03125,69.90625,27.363008499145508,0.0
1372,69.875,69.875,27.229745864868164,0.0
1373,70.109375,70.28125,27.229745864868164,0.0
1374,70.09375,70.28125,27.538341522216797,0.0
1375,70.28125,70.0,26.58234405517578,0.0
1376,70.28125,70.15625,26.666454315185547,0.0
1377,70.203125,70.046875,26.341655731201172,0.0
1378,70.40625,69.9375,26.44744300842285,0.0
1379,70.40625,70.0625,26.406007766723633,0.0
1380,70.125,70.03125,26.349156379699707,0.0
1381,70.125,70.09375,26.24829864501953,0.0
1382,70.15625,69.984375,26.4623966217041,0.0
1383,70.375,69.96875,26.424598693847656,0.0
1384,70.28125,69.90625,26.424598693847656,0.0
1385,70.28125,70.15625,26.25200653076172,0.0
1386,70.4375,70.421875,26.3962345123291,0.0
1387,70.53125,70.6875,26.31881332397461,0.0
1388,70.71875,69.90625,26.15287208557129,0.0
1389,70.71875,69.90625,25.65299415588379,0.0
1390,70.5,70.21875,25.65299415588379,0.0
1391,70.5,70.34375,26.27200698852539,0.0
1392,70.4375,70.34375,25.99416732788086,0.0
1393,70.375,70.34375,26.084604263305664,0.0
1394,70.09375,69.96875,26.084604263305664,0.0
1395,70.09375,69.96875,26.26123809814453,0.0
1396,70.328125,69.75,26.26123809814453,0.0
1397,70.09375,69.75,26.389163970947266,0.0
1398,70.109375,70.375,26.334461212158203,0.0
1399,70.1875,70.375,26.094688415527344,0.0
1400,70.09375,70.40625,26.639352798461914,0.0
1401,70.03125,70.4375,26.53314208984375,0.0
1402,70.3125,69.8125,26.265853881835938,0.0
1403,70.1875,69.9375,26.37542724609375,0.0
1404,69.875,69.59375,26.640960693359375,0.0
1405,70.1875,69.59375,26.998157501220703,0.0
1406,70.1875,69.84375,26.93791389465332,0.0
1407,70.1875,69.96875,26.93791389465332,0.0
1408,70.1875,69.96875,26.683208465576172,0.0
1409,70.171875,70.046875,26.80802822113037,0.0
1410,70.03125,69.8125,27.35953712463379,0.0
1411,69.59375,69.875,27.35953712463379,0.0
1412,69.59375,69.875,26.768962860107422,0.0
1413,69.875,69.71875,27.375141143798828,0.0
1414,69.875,69.71875,26.737503051757812,0.0
1415,70.28125,69.9375,27.394296646118164,0.0
1416,70.28125,69.9375,26.865646362304688,0.0
1417,70.1875,69.921875,26.865646362304688,0.0
1418,70.1875,69.9375,27.17437744140625,0.0
1419,70.125,69.9375,27.17437744140625,0.0
1420,70.125,69.9375,27.26357650756836,0.0
1421,69.28125,69.625,27.367198944091797,0.0
1422,69.28125,69.1875,27.297616958618164,0.0
1423,69.28125,69.1875,27.151166915893555,0.0
1424,70.09375,69.625,27.259178161621094,0.0
1425,69.90625,69.828125,27.421218872070312,0.0
1426,69.90625,69.8125,27.248302459716797,0.0
1427,70.390625,70.234375,26.885601043701172,0.0
1428,70.40625,70.1875,27.01689910888672,0.0
1429,70.25,70.0,26.559436798095703,0.0
1430,70.15625,70.0,26.578065872192383,0.0
1431,70.171875,69.890625,26.578065872192383,0.0
1432,70.375,69.90625,26.234832763671875,0.0
1433,70.03125,70.0625,26.551063537597656,0.0
1434,70.03125,69.9375,26.534900665283203,0.0
1435,70.03125,69.9375,25.966087341308594,0.0
1436,70.03125,69.5,26.20655059814453,0.0
1437,70.34375,70.03125,26.246980667114258,0.0
1438,70.171875,70.0,26.305407524108887,0.0
1439,70.0,69.8125,26.704822540283203,0.0
1440,69.765625,69.59375,26.128135681152344,0.0
1441,69.8125,69.59375,26.498092651367188,0.0
1442,69.5625,69.5625,26.498092651367188,0.0
1443,69.65625,69.5625,26.800678253173828,0.0
1444,69.84375,69.65625,26.629884719848633,0.0
1445,69.8125,69.65625,26.526641845703125,0.0
1446,69.9375,69.75,26.19243812561035,0.0
1447,69.9375,69.75,26.583484649658203,0.0
1448,70.109375,69.765625,26.49651336669922,0.0
1449,70.15625,69.65625,26.369518280029297,0.0
1450,70.03125,70.0625,26.35575771331787,0.0
1451,70.0625,70.0625,26.604522705078125,0.0
1452,70.125,69.6875,26.478599548339844,0.0
1453,70.125,69.75,26.493648529052734,0.0
1454,69.96875,69.890625,26.493648529052734,0.0
1455,70.15625,70.0625,27.24729347229004,0.0
1456,69.65625,69.75,26.757946014404297,0.0
1457,69.65625,69.75,26.826004028320312,0.0
1458,69.5625,69.5625,27.207653045654297,0.0
1459,69.59375,69.375,26.480201721191406,0.0
1460,69.59375,69.25,27.03209686279297,0.0
1461,69.8125,69.25,26.626291275024414,0.0
1462,69.8125,69.46875,26.56578826904297,0.0
1463,69.8125,69.65625,26.833059310913086,0.0
1464,69.59375,69.34375,26.800010681152344,0.0
1465,69.84375,69.65625,26.800010681152344,0.0
1466,69.8125,69.59375,27.412248611450195,0.0
1467,69.671875,69.703125,27.339518547058105,0.0
1468,69.78125,69.625,26.963504791259766,0.0
1469,69.53125,69.46875,26.963504791259766,0.0
1470,69.53125,69.46875,27.198444366455078,0.0
1471,70.09375,69.515625,27.198444366455078,0.0
1472,70.09375,69.4375,27.0076904296875,0.0
1473,69.625,69.46875,26.72803497314453,0.0
1474,69.875,69.625,26.209163665771484,0.0
1475,69.71875,69.625,26.497228622436523,0.0
1476,69.71875,69.4375,27.127994537353516,0.0
1477,69.65625,69.453125,27.127994537353516,0.0
1478,69.65625,69.46875,26.481582641601562,0.0
1479,69.46875,69.34375,26.85019302368164,0.0
1480,69.65625,69.4375,27.00164794921875,0.0
1481,69.421875,69.453125,26.76400375366211,0.0
1482,69.65625,69.46875,27.236682891845703,0.0
1483,69.671875,69.375,27.023330688476562,0.0
1484,69.9375,69.46875,26.892444610595703,0.0
1485,69.9375,69.8125,27.063434600830078,0.0
1486,69.828125,69.53125,26.85105323791504,0.0
1487,70.0,69.8125,27.145694732666016,0.0
1488,69.65625,69.59375,27.145694732666016,0.0
1489,69.46875,69.40625,26.931930541992188,0.0
1490,69.71875,69.71875,26.97359561920166,0.0
1491,69.90625,69.625,27.074602127075195,0.0
1492,69.46875,69.25,27.074602127075195,0.0
1493,69.46875,69.25,26.696903228759766,0.0
1494,69.71875,69.5625,26.696903228759766,0.0
1495,69.65625,69.5625,26.885101318359375,0.0
1496,69.90625,69.8125,26.885101318359375,0.0
1497,70.03125,69.96875,27.50954818725586,0.0
1498,69.765625,69.625,26.902116775512695,0.0
1499,69.71875,69.625,27.45785903930664,0.0
1500,69.453125,69.0625,27.45785903930664,0.0
1501,69.5,69.25,27.951417922973633,0.0
1502,69.71875,69.28125,27.951417922973633,0.0
1503,69.71875,69.09375,27.208599090576172,0.0
1504,69.5,69.46875,27.366437911987305,0.0
1505,69.5,69.46875,27.59386444091797,0.0
1506,69.9375,69.71875,27.147127151489258,0.0
1507,70.0625,69.71875,27.320093154907227,0.0
1508,69.65625,69.46875,27.166467666625977,0.0
1509,69.96875,70.0,27.252479553222656,0.0
1510,69.578125,69.46875,27.252479553222656,0.0
1511,69.4375,69.25,27.20770263671875,0.0
1512,70.0625,69.875,27.20770263671875,0.0
1513,70.0625,69.8125,27.052989959716797,0.0
1514,69.71875,69.5,27.22001075744629,0.0
1515,69.71875,69.4375,26.775718688964844,0.0
1516,69.71875,69.34375,27.29922866821289,0.0
1517,69.78125,69.34375,26.992130279541016,0.0
1518,69.8125,69.71875,27.0700626373291,0.0
1519,69.8125,69.71875,27.324127197265625,0.0
1520,69.8125,69.4375,27.11357307434082,0.0
1521,69.625,69.625,27.10698127746582,0.0
1522,69.609375,69.46875,26.942338943481445,0.0
1523,69.65625,69.34375,26.942338943481445,0.0
1524,69.65625,69.46875,26.851673126220703,0.0
1525,69.59375,69.21875,27.53105926513672,0.0
1526,69.59375,69.4375,27.21097183227539,0.0
1527,69.71875,69.53125,27.153188705444336,0.0
1528,69.71875,69.53125,27.530784606933594,0.0
1529,69.9375,69.59375,27.359710693359375,0.0
1530,69.71875,69.4375,27.473011016845703,0.0
1531,69.28125,69.34375,27.61118984222412,0.0
1532,69.28125,69.15625,27.827539443969727,0.0
1533,69.609375,69.40625,27.762487411499023,0.0
1534,69.5625,69.375,27.842971801757812,0.0
1535,69.8125,69.421875,27.842971801757812,0.0
1536,69.625,69.3125,27.557832717895508,0.0
1537,69.5625,69.3125,27.63724708557129,0.0
1538,69.5625,69.28125,27.384294509887695,0.0
1539,69.6875,69.21875,27.417370796203613,0.0
1540,69.8125,69.15625,27.242961883544922,0.0
1541,69.4375,69.3125,27.02798843383789,0.0
1542,69.53125,69.3125,27.13134765625,0.0
1543,69.71875,69.46875,27.156360626220703,0.0
1544,69.65625,69.46875,27.010150909423828,0.0
1545,69.703125,69.46875,26.87308120727539,0.0
1546,69.78125,69.46875,26.87308120727539,0.0
1547,69.828125,69.6875,27.210174560546875,0.0
1548,69.9375,69.6875,26.910846710205078,0.0
1549,69.9375,69.71875,26.950754165649414,0.0
1550,69.96875,69.71875,26.950754165649414,0.0
1551,69.96875,69.71875,26.844758987426758,0.0
1552,69.859375,69.578125,26.844758987426758,0.0
1553,69.8125,69.59375,26.461580276489258,0.0
1554,69.8125,69.453125,26.830303192138672,0.0
1555,69.8125,69.5625,26.511857986450195,0.0
1556,69.8125,69.59375,26.511857986450195,0.0
1557,69.8125,69.625,26.230857849121094,0.0
1558,69.8125,69.71875,26.230857849121094,0.0
1559,69.65625,69.46875,26.533061981201172,0.0
1560,69.8125,69.46875,26.533061981201172,0.0
1561,69.8125,69.4375,26.25649642944336,0.0
1562,69.8125,69.359375,26.232086181640625,0.0
1563,69.59375,69.28125,26.344392776489258,0.0
1564,69.8125,69.625,26.344392776489258,0.0
1565,69.8125,69.625,26.65930938720703,0.0
1566,70.046875,69.53125,26.205562591552734,0.0
1567,70.03125,69.4375,26.951189041137695,0.0
1568,69.640625,69.53125,26.932510375976562,0.0
1569,69.46875,69.34375,26.932510375976562,0.0
1570,69.65625,69.5625,26.48328399658203,0.0
1571,69.75,69.5625,27.05979347229004,0.0
1572,69.71875,69.5625,27.011606216430664,0.0
1573,69.6875,69.5625,27.774559020996094,0.0
1574,69.6875,69.5625,27.122947692871094,0.0
1575,70.0,69.625,27.71592140197754,0.0
1576,69.65625,69.40625,27.752260208129883,0.0
1577,69.84375,69.40625,27.481250762939453,0.0
1578,69.75,69.5625,27.519428253173828,0.0
1579,69.75,69.5,27.688608169555664,0.0
1580,69.75,69.71875,27.451419830322266,0.0
1581,69.875,69.71875,27.451419830322266,0.0
1582,70.09375,69.9375,27.6000919342041,0.0
1583,69.8125,69.71875,27.529356002807617,0.0
1584,69.8125,69.5625,27.662263870239258,0.0
1585,70.09375,69.65625,27.68190097808838,0.0
1586,70.09375,69.75,27.56131935119629,0.0
1587,69.890625,69.46875,27.616939544677734,0.0
1588,69.96875,69.3125,27.572895050048828,0.0
1589,69.5625,69.4375,27.217479705810547,0.0
1590,69.5625,69.25,27.254905700683594,0.0
1591,69.875,69.78125,27.254905700683594,0.0
1592,70.03125,69.78125,27.05290985107422,0.0
1593,69.8125,69.5625,27.05290985107422,0.0
1594,69.8125,69.5625,27.196666717529297,0.0
1595,69.5625,69.40625,26.878602981567383,0.0
1596,69.5625,69.40625,27.114482879638672,0.0
1597,69.1875,69.09375,27.114482879638672,0.0
1598,69.46875,69.09375,26.72855567932129,0.0
1599,69.71875,69.34375,26.256433486938477,0.0
1600,70.0625,69.875,26.73053741455078,0.0
1601,70.0625,69.875,26.987689971923828,0.0
1602,69.96875,70.0625,26.853273391723633,0.0
1603,70.0625,70.0625,26.853273391723633,0.0
1604,69.96875,69.71875,26.564523696899414,0.0
1605,69.9375,69.71875,26.736019134521484,0.0
1606,69.9375,69.8125,26.736019134521484,0.0
1607,70.0,69.8125,26.489816665649414,0.0
1608,70.25,70.0625,26.68925189971924,0.0
1609,70.25,70.0625,26.782394409179688,0.0
1610,69.8125,69.71875,27.021312713623047,0.0
1611,69.8125,69.71875,26.738265991210938,0.0
1612,69.875,69.625,26.757007598876953,0.0
1613,69.875,69.625,27.072616577148438,0.0
1614,70.28125,69.875,26.834774017333984,0.0
1615,69.90625,69.78125,26.834774017333984,0.0
1616,69.8125,69.59375,27.453340530395508,0.0
1617,69.96875,69.59375,27.410579681396484,0.0
1618,69.96875,69.71875,27.048053741455078,0.0
1619,69.875,69.71875,27.42631721496582,0.0
1620,69.875,69.6875,26.982154846191406,0.0
1621,69.96875,69.75,27.31694221496582,0.0
1622,69.96875,69.65625,26.894311904907227,0.0
1623,69.625,69.59375,27.508563995361328,0.0
1624,69.625,69.53125,27.36007308959961,0.0
1625,69.90625,69.53125,27.138261795043945,0.0
1626,69.90625,69.78125,27.138261795043945,0.0
1627,70.03125,69.78125,27.319971084594727,0.0
1628,70.09375,69.875,27.035110473632812,0.0
1629,69.8125,69.71875,27.035110473632812,0.0
1630,69.8125,69.71875,27.48406982421875,0.0
1631,69.84375,69.5625,27.31470489501953,0.0
1632,69.875,69.5625,27.29071807861328,0.0
1633,70.25,69.96875,27.123196601867676,0.0
1634,70.25,69.96875,27.628829956054688,0.0
1635,69.96875,69.71875,27.131479263305664,0.0
1636,69.71875,69.625,27.57082748413086,0.0
1637,70.28125,69.5625,27.502037048339844,0.0
1638,69.90625,69.5625,27.502037048339844,0.0
1639,69.71875,69.5625,27.491657257080078,0.0
1640,69.71875,69.5625,27.256332397460938,0.0
1641,70.125,69.875,27.816057205200195,0.0
1642,70.125,69.875,27.546249389648438,0.0
1643,69.96875,69.90625,27.251815795898438,0.0
1644,69.96875,69.90625,27.627662658691406,0.0
1645,69.9375,69.53125,27.875957489013672,0.0
1646,69.96875,69.3125,27.610445022583008,0.0
1647,69.84375,69.671875,28.021175384521484,0.0
1648,69.8125,69.5625,27.664546966552734,0.0
1649,69.8125,69.625,27.664546966552734,0.0
1650,70.4375,69.625,27.54245948791504,0.0
1651,69.75,69.4375,27.33576202392578,0.0
1652,70.0625,69.4375,27.609947204589844,0.0
1653,70.0625,69.625,27.82158088684082,0.0
1654,70.0,69.625,27.55500030517578,0.0
1655,70.0,69.875,27.61597442626953,0.0
1656,69.875,69.625,28.006494522094727,0.0
1657,69.875,69.71875,27.740345001220703,0.0
1658,69.78125,69.5625,27.714458465576172,0.0
1659,69.78125,69.5625,27.983238220214844,0.0
1660,69.71875,69.625,27.807476043701172,0.0
1661,69.71875,69.625,27.807476043701172,0.0
1662,70.03125,69.78125,27.603708267211914,0.0
1663,70.03125,69.78125,27.829608917236328,0.0
1664,69.5,69.25,27.179119110107422,0.0
1665,69.5,69.25,27.53046417236328,0.0
1666,69.5625,69.25,27.540782928466797,0.0
1667,69.5625,69.25,27.180864334106445,0.0
1668,69.46875,69.34375,26.406471252441406,0.0
1669,69.46875,69.34375,26.873401641845703,0.0
1670,69.875,69.71875,26.751014709472656,0.0
1671,69.875,69.71875,26.451419830322266,0.0
1672,69.5,69.375,26.733551025390625,0.0
1673,69.65625,69.375,26.733551025390625,0.0
1674,69.40625,69.0,26.88180160522461,0.0
1675,69.625,69.0,26.715991973876953,0.0
1676,69.625,69.46875,26.795196533203125,0.0
1677,69.75,69.46875,27.077064514160156,0.0
1678,69.59375,69.40625,27.236740112304688,0.0
1679,69.625,69.40625,27.421220779418945,0.0
1680,69.625,69.46875,27.001962661743164,0.0
1681,70.03125,69.75,27.36355209350586,0.0
1682,70.03125,69.75,27.0899600982666,0.0
1683,70.0625,69.90625,26.78830909729004,0.0
1684,70.0625,69.90625,26.78830909729004,0.0
1685,69.78125,69.625,27.23979949951172,0.0
1686,69.78125,69.625,27.516761779785156,0.0
1687,69.75,69.375,27.096633911132812,0.0
1688,69.75,69.375,27.45590591430664,0.0
1689,69.625,69.375,27.460399627685547,0.0
1690,69.625,69.375,27.206310272216797,0.0
1691,70.125,70.03125,27.28690528869629,0.0
1692,70.125,70.03125,27.78434944152832,0.0
1693,69.84375,69.8125,27.524028778076172,0.0
1694,69.9375,69.8125,27.336200714111328,0.0
1695,70.03125,69.75,27.717411041259766,0.0
1696,69.96875,69.75,27.717411041259766,0.0
1697,69.78125,69.71875,27.6351318359375,0.0
1698,69.8125,69.71875,27.767276763916016,0.0
1699,69.8125,69.71875,27.797229766845703,0.0
1700,69.84375,69.5625,27.65001678466797,0.0
1701,69.65625,69.5625,27.791362762451172,0.0
1702,69.65625,69.5625,27.518587112426758,0.0
1703,69.65625,69.375,27.338050842285156,0.0
1704,69.4375,69.875,27.832382202148438,0.0
1705,69.4375,69.34375,27.58225440979004,0.0
1706,69.875,69.5625,27.535888671875,0.0
1707,69.875,69.5625,27.535888671875,0.0
1708,69.65625,69.46875,27.932992935180664,0.0
1709,69.65625,69.46875,27.58883285522461,0.0
1710,69.65625,69.65625,27.586849212646484,0.0
1711,69.65625,69.65625,27.27063751220703,0.0
1712,69.8125,69.46875,27.430511474609375,0.0
1713,69.8125,69.46875,27.421581268310547,0.0
1714,69.8125,69.625,27.08030128479004,0.0
1715,69.8125,69.625,27.18006134033203,0.0
1716,69.875,69.8125,27.22355842590332,0.0
1717,69.875,69.8125,27.166780471801758,0.0
1718,69.71875,69.375,27.330425262451172,0.0
1719,69.71875,69.375,27.330425262451172,0.0
1720,69.65625,69.46875,27.186233520507812,0.0
1721,70.28125,69.46875,27.09916877746582,0.0
1722,70.28125,70.0625,27.438644409179688,0.0
1723,69.75,70.0625,27.371463775634766,0.0
1724,69.6875,69.5625,26.8275089263916,0.0
1725,69.75,69.5625,27.402368545532227,0.0
1726,69.9375,69.6875,27.621200561523438,0.0
1727,70.34375,69.6875,26.910308837890625,0.0
1728,69.90625,69.625,27.169946670532227,0.0
1729,69.59375,69.625,27.23198699951172,0.0
1730,69.59375,69.4375,27.013275146484375,0.0
1731,69.625,69.8125,27.013275146484375,0.0
1732,69.625,69.8125,27.50480079650879,0.0
1733,69.3125,68.90625,27.264726638793945,0.0
1734,69.3125,68.90625,27.017704010009766,0.0
1735,69.34375,69.0625,26.990032196044922,0.0
1736,69.34375,69.0625,26.859020233154297,0.0
1737,69.28125,69.1875,27.424053192138672,0.0
1738,69.28125,69.1875,26.714027404785156,0.0
1739,69.75,69.40625,27.166200637817383,0.0
1740,69.75,69.40625,26.889596939086914,0.0
1741,69.375,69.5625,27.097843170166016,0.0
1742,69.375,69.5625,27.097843170166016,0.0
1743,69.46875,69.375,27.27283477783203,0.0
1744,69.46875,69.375,27.079174041748047,0.0
1745,69.375,69.375,27.506120681762695,0.0
1746,69.65625,69.375,27.205211639404297,0.0
1747,69.5625,69.21875,27.24854278564453,0.0
1748,69.59375,69.21875,26.734722137451172,0.0
1749,69.84375,69.5625,26.745933532714844,0.0
1750,69.65625,69.5625,27.160600662231445,0.0
1751,69.84375,69.90625,27.313148498535156,0.0
1752,69.5,69.90625,27.426063537597656,0.0
1753,69.5,69.1875,27.10064125061035,0.0
1754,69.625,69.59375,27.10064125061035,0.0
1755,69.625,70.0625,27.29491424560547,0.0
1756,69.8125,69.25,27.604463577270508,0.0
1757,69.8125,69.71875,27.3377685546875,0.0
1758,69.8125,69.71875,27.3377685546875,0.0
1759,70.125,69.71875,27.729257583618164,0.0
1760,69.8125,69.53125,27.500019073486328,0.0
1761,69.8125,69.53125,27.854076385498047,0.0
1762,69.625,69.625,27.354433059692383,0.0
1763,69.625,69.625,27.413116455078125,0.0
1764,70.03125,69.8125,27.427804946899414,0.0
1765,70.03125,69.8125,27.427804946899414,0.0
1766,69.65625,69.5625,27.59368896484375,0.0
1767,69.65625,69.5625,27.509552001953125,0.0
1768,69.75,69.625,27.485971450805664,0.0
1769,69.75,69.625,27.588150024414062,0.0
1770,69.8125,69.40625,27.417078018188477,0.0
1771,69.8125,69.40625,26.989519119262695,0.0
1772,70.0625,69.875,27.060089111328125,0.0
1773,69.75,69.59375,27.002260208129883,0.0
1774,69.5,69.59375,27.242969512939453,0.0
1775,69.59375,69.34375,27.32798957824707,0.0
1776,69.5,69.34375,27.32798957824707,0.0
1777,69.40625,69.34375,27.390560150146484,0.0
1778,69.71875,69.34375,27.503429412841797,0.0
1779,69.71875,69.46875,27.44274139404297,0.0
1780,69.9375,69.46875,27.314355850219727,0.0
1781,69.59375,69.46875,27.155712127685547,0.0
1782,69.5,69.3125,27.644733428955078,0.0
1783,69.5,69.3125,27.411739349365234,0.0
1784,69.65625,69.25,27.139734268188477,0.0
1785,69.65625,69.5625,27.217731475830078,0.0
1786,69.40625,69.28125,27.240861892700195,0.0
1787,69.40625,69.28125,27.240861892700195,0.0
1788,69.8125,69.5625,26.98863410949707,0.0
1789,69.8125,69.5625,27.076099395751953,0.0
1790,69.46875,69.28125,27.452335357666016,0.0
1791,69.46875,69.28125,27.304283142089844,0.0
1792,69.40625,69.25,27.518310546875,0.0
1793,69.40625,69.25,27.807357788085938,0.0
1794,69.5,69.21875,27.75098419189453,0.0
1795,69.5,69.21875,28.079330444335938,0.0
1796,69.40625,69.25,27.748809814453125,0.0
1797,69.40625,69.25,27.88357162475586,0.0
1798,69.6875,69.46875,27.544214248657227,0.0
1799,69.6875,69.46875,27.544214248657227,0.0
1800,69.65625,69.53125,27.97840118408203,0.0
1801,69.78125,69.53125,27.923507690429688,0.0
1802,69.78125,69.96875,27.87700843811035,0.0
1803,69.90625,69.96875,27.98893165588379,0.0
1804,69.28125,69.28125,28.102563858032227,0.0
1805,69.4375,69.28125,27.615083694458008,0.0
1806,69.65625,69.5625,27.58452796936035,0.0
1807,69.5,69.5625,27.727298736572266,0.0
1808,69.5,69.4375,27.804676055908203,0.0
1809,69.34375,69.4375,27.353342056274414,0.0
1810,69.5,69.34375,27.45114517211914,0.0
1811,69.5,69.34375,27.45114517211914,0.0
1812,69.5,69.375,27.21200942993164,0.0
1813,69.84375,69.53125,27.090553283691406,0.0
1814,69.84375,69.53125,27.18033218383789,0.0
1815,69.65625,69.53125,27.114952087402344,0.0
1816,69.6875,69.625,26.982524871826172,0.0
1817,69.78125,69.625,27.362071990966797,0.0
1818,69.78125,69.625,27.66466522216797,0.0
1819,69.875,69.90625,27.639301300048828,0.0
1820,69.875,69.90625,27.639301300048828,0.0
1821,70.15625,69.96875,27.639301300048828,0.0
1822,69.875,69.5625,27.659786224365234,0.0
1823,69.6875,69.46875,27.290924072265625,0.0
1824,69.6875,69.46875,27.772563934326172,0.0
1825,69.71875,69.4375,28.20916175842285,0.0
1826,69.71875,69.4375,27.729997634887695,0.0
1827,69.8125,69.59375,27.813186645507812,0.0
1828,69.5625,69.59375,27.50669288635254,0.0
1829,69.71875,69.625,27.73857307434082,0.0
1830,69.46875,69.625,27.546466827392578,0.0
1831,69.5625,69.4375,27.20945930480957,0.0
1832,69.8125,69.4375,27.20945930480957,0.0
1833,69.5,69.28125,26.97918128967285,0.0
1834,69.75,69.28125,27.424240112304688,0.0
1835,69.75,69.53125,26.888782501220703,0.0
1836,69.59375,69.53125,26.885934829711914,0.0
1837,69.59375,69.3125,26.756969451904297,0.0
1838,69.5,69.4375,26.99735450744629,0.0
1839,69.5,69.4375,26.968006134033203,0.0
1840,69.65625,69.5625,26.968006134033203,0.0
1841,69.75,69.53125,27.079322814941406,0.0
1842,69.96875,69.6875,27.016231536865234,0.0
1843,69.96875,69.6875,27.016231536865234,0.0
1844,69.71875,69.5625,26.63840103149414,0.0
1845,69.71875,69.5625,26.741619110107422,0.0
1846,70.09375,69.9375,26.999927520751953,0.0
1847,70.09375,69.9375,26.85087776184082,0.0
1848,69.90625,69.84375,26.853975296020508,0.0
